,roic_ttm,log_market_cap,pe_ratio,pb_ratio,ps_ratio,roe_ttm,roe_q,roa_ttm,roa_q,gross_profit_margin_ttm,gross_profit_margin_q,profit_margin_q,financial_leverage,debt_to_equity_ratio,cash_ratio,current_ratio,intangible_asset_ratio,total_asset_growth_rate,profit_margin_growth_rate,net_profit_growth_rate,asset_turnover_ttm,asset_turnover_q,operating_revenue_growth_rate,net_operate_cf_growth_rate,contrarian_1m,contrarian_3m,contrarian_6m,contrarian_12m,stock_turnover_1m,stock_turnover_3m,stock_turnover_6m,stock_turnover_12m,bias_stock_turnover_1m,bias_stock_turnover_3m,bias_stock_turnover_6m,bias_stock_turnover_12m,volatility_of_return_1m,volatility_of_return_3m,volatility_of_return_6m,volatility_of_return_12m,sharpe_ratio_20d,sharpe_ratio_60d,sharpe_ratio_120d,pchg,label
002174.XSHE,-0.09065859728520698,-0.20854294988378114,-0.12393795838625203,-0.13008502686151924,-0.041640649360024984,-0.0844197968351843,-0.05806655686743839,-0.10355797607955326,-0.06109648057276723,-0.11499852361001851,-0.11068362185281676,-0.0787039280134916,-0.1194380013117867,-0.04505317769505794,0.020900888895212726,-0.0689014929770089,-0.03573611545587453,-0.04577669252864544,0.02684129511318547,-0.004653890137488874,-0.06307062726552046,-0.050633144821464186,-0.05357211006536967,0.013836087963458968,0.20927822909194452,0.20927822909194144,0.20927822909194213,4.301873655119399e-19,-0.05669520537429575,-0.05262997467688387,-0.049775833451247344,-0.06883914172773516,0.14127125113784694,0.11016533825187734,0.11644345928410754,0.09556558147628817,-0.20927822909193844,-0.20927822909194232,-0.20927822909194402,-0.2092782290919417,0.11279012787494123,0.07540993243462622,0.11264569091332516,0.028953229398663627,-1
600701.XSHG,0.3064556085397275,0.6750064913973117,0.6785982326787349,1.2589567084486792,1.0523412972878476,0.3406375241367641,-0.08816522416552772,0.3200095074994702,-0.1405610094771253,-0.03824026763719615,0.3193646011731145,1.044911076505576,1.4968576390251007,0.3805125225047319,0.44897404897297943,0.007622704057502994,0.6258048954964666,1.3376680523636097,0.7847854506325813,-1.5320427545970574,0.7055887371086234,0.7366972908448828,0.30886877567184073,1.4557314092718905,-0.7554527452724947,-0.7554527452724946,-0.7554527452724952,4.301873655119399e-19,-0.14809429928361592,-0.1665056691011001,-0.07038102825208596,0.10746186247302618,-0.6004218335902258,-0.465539471631572,-0.3190484995109081,0.07294169912163942,0.7554527452724953,0.755452745272495,0.7554527452724955,0.7554527452724955,-0.4618153154066567,-0.49070358292429545,-0.5711250613426149,0.0255813953488373,-1
600728.XSHG,3.522876727623912,0.44409336550246137,2.2902936313393862,-1.324380770045818,0.07431193414533065,3.09659348241696,1.686270161463094,2.3093477776512366,0.6562726892408225,-0.8744096041412978,-0.8414746018041935,-0.4660589120236567,1.871985057454762,3.9309859994252228,0.8411369851532473,-0.8382424533116455,-0.9490424601273174,-1.7861862445042336,-5.2136792470968,3.4847718534646672,2.05086264560215,2.0466860266774343,8.194272401696377,5.205196053203396,-0.4196081179775607,-0.4196081179775605,-0.41960811797756087,4.301873655119399e-19,1.4261903669304024,0.5019665590303757,0.6348295465300348,0.329842602027165,2.1699733990378727,1.8674748641487182,1.6159857584319144,1.307208455189194,0.4196081179775606,0.4196081179775608,0.4196081179775607,0.4196081179775605,0.8326668691471228,-0.6900123895351407,-0.7218350734347597,0.024456521739130377,-1
002247.XSHE,-0.09065859728520834,-0.2085429498837844,-0.12393795838625127,-0.1300850268615227,-0.0416406493600268,-0.08441979683518515,-0.05806655686743889,-0.10355797607955251,-0.061096480572768175,-0.11499852361001756,-0.11068362185281595,-0.0787039280134884,-0.1194380013117929,-0.0450531776950596,0.020900888895211273,-0.06890149297700826,-0.03573611545587344,-0.0457766925286454,0.026841295113181438,-0.004653890137489647,-0.0630706272655232,-0.05063314482146784,-0.05357211006536979,0.0138360879634611,0.20927822909194532,0.20927822909194643,0.20927822909194502,4.301873655119399e-19,-0.056695205374296016,-0.052629974676884225,-0.049775833451246296,-0.0688391417277348,0.14127125113784914,0.11016533825188032,0.11644345928411091,0.09556558147629166,-0.2092782290919434,-0.20927822909194518,-0.20927822909194524,-0.20927822909194815,0.112790127874944,0.07540993243462622,0.11264569091332703,0.01823708206686936,-1
002380.XSHE,-0.10372826821507257,-0.09032739279348087,-0.2626750175149891,0.8431558743950188,-0.5394583245247206,-0.7493556527325971,-1.0538668084921237,-0.19720796653974482,-0.4967481295248881,-0.1589773915170146,-0.3504798207369992,-0.07299877376177795,-1.1955021517696496,-0.12833604430531143,-0.27915319315974363,0.2559886279835465,0.6855786735357534,-1.3769307858347384,-0.513236280808238,-0.22466723532292834,-0.6010897380087978,-0.5327089137876192,-0.13477781678482198,0.7462688072464466,0.0350298792185626,0.035029879218563466,0.03502987921856259,4.301873655119399e-19,0.03517386978122389,0.017429598907068286,0.022210662409182007,0.6495430483943713,-0.1955273935729972,-0.4143606134164248,-0.46504324559423865,0.30940485505985427,-0.03502987921856279,-0.03502987921856179,-0.035029879218563216,-0.03502987921856275,-0.1925264963144515,-0.6397874950564788,-0.5003648035909036,0.015625,-1
300002.XSHE,0.15567325557046063,-0.02529250010240543,0.9757253042031324,0.020350403960060784,-0.7002911142982007,0.1297447546849898,0.8515928732436082,1.38411043960482,1.870909572538567,1.0032713799563269,0.6992326293206199,1.7075878569681435,-1.0512875492092442,-0.8690608639749616,-1.8054477313420902,0.4415289490999036,-0.8536427428897364,-1.1594397401497047,-0.08816874760610205,-0.1367927445515312,-1.172802043677664,-0.6245797409350752,-0.1547817326800933,0.05135557488205979,0.16272376325178828,0.16272376325178783,0.16272376325178814,4.301873655119399e-19,1.4469648729019426,1.7011708236460645,1.1209725006213678,0.421793436527118,0.8971376516035221,1.435504016679938,0.4111850024105093,-0.8626671734291567,-0.16272376325178783,-0.16272376325178758,-0.1627237632517878,-0.16272376325178822,0.536854479674397,0.7427605793325129,-0.2579523796726469,0.014981273408239737,-1
600446.XSHG,0.46506439533771693,0.450923083456422,1.9112782814145532,0.050007553957291805,3.0828890290315605,0.8563701409266434,1.7593462012097865,-0.3433554669135457,0.539391644772847,-1.0106939173319698,-0.9133182634523137,-0.6320660852614823,3.0365162162323367,-0.2957248820349678,0.7128282352281041,-0.9078053666057737,-0.7023575330815408,1.0449196686615136,0.5141228008394723,0.651250333402545,2.8494473168011214,2.7700887851274816,-0.08036861902455684,-0.05580838980780563,-0.531694737909893,-0.5316947379098933,-0.531694737909893,4.301873655119399e-19,2.13622658478579,0.8198768611353087,0.05512316924307767,-0.7461420027906543,2.0931759365132474,2.407197510856262,2.017433918797884,0.9501173518732324,0.5316947379098932,0.5316947379098936,0.5316947379098934,0.5316947379098932,0.4795334736432788,0.8601166154250975,0.7641189917944495,0.014084507042253724,-1
300209.XSHE,0.01509978123123785,-1.1405721662360313,-0.7141548625597981,0.10473322606469933,-0.9362013540919933,0.06807481475967357,0.6129208617319776,-0.24021793842825623,0.880740808473172,-0.3986413325619098,0.9268186197928766,1.294862728512901,-0.9595832862795339,-0.45451203869823165,0.3325098287669405,-0.5437186814001352,-0.7482369519398632,-0.26693892132679725,-0.03256404806695418,-0.06588399658456201,-0.019998783544529993,-1.3149580554570297,-0.12181576581865253,0.16795814527970768,1.0952037013617728,1.0952037013617735,1.0952037013617733,4.301873655119399e-19,-0.21307757634978405,0.018330069745679974,0.02668145079046509,-1.0140227157247084,2.116579442097901,2.9737454666186207,2.635980202110006,1.7214527044790857,-1.0952037013617728,-1.0952037013617737,-1.095203701361773,-1.0952037013617737,-0.12774561463900724,0.2899943119430001,0.8365299699175149,0.012422360248447228,-1
300075.XSHE,-0.6155207957612151,0.4555298395328118,0.45401328640941824,1.548170716769779,-1.0572526030920053,-0.5576774703976735,-0.7802752261109039,-0.05190414452320211,-0.514039414440166,1.6025664495530878,1.472718138850395,2.56055754772526,-0.5199479045714038,-0.7975674901358716,-3.219973677580993,3.127287645988558,-0.2269362456237045,-0.5029120366014069,0.0529410669148145,-0.028896129241098256,-1.6550970775525342,-1.3192887543595895,0.12288836485889942,-0.015876241917381018,-0.5162639713972151,-0.5162639713972152,-0.5162639713972149,4.301873655119399e-19,0.0012463669557802235,0.19932661328462806,0.10818948092894247,-0.40511431617003724,-0.008798942462646953,0.5307219827205312,0.1209378842533001,-0.6342427769236545,0.5162639713972155,0.5162639713972155,0.5162639713972159,0.5162639713972155,-1.0203038384746639,0.17308864249313707,-0.5113041494354416,0.010224948875255713,-1
000889.XSHE,-0.09065859728522215,-0.20854294988381145,-0.12393795838628324,-0.13008502686155707,-0.04164064936003261,-0.08441979683519253,-0.05806655686744794,-0.10355797607957185,-0.061096480572789616,-0.11499852361003271,-0.11068362185282662,-0.07870392801350375,-0.11943800131179796,-0.045053177695045604,0.020900888895220005,-0.06890149297701327,-0.03573611545588162,-0.045776692528640014,0.02684129511319408,-0.004653890137495985,-0.06307062726552733,-0.05063314482147069,-0.05357211006538735,0.013836087963480381,0.20927822909197405,0.2092782290919735,0.20927822909197363,4.301873655119399e-19,-0.05669520537430289,-0.05262997467690074,-0.04977583345126496,-0.06883914172778201,0.14127125113787423,0.11016533825189466,0.11644345928412442,0.09556558147626945,-0.20927822909197322,-0.2092782290919749,-0.20927822909197483,-0.20927822909197288,0.11279012787498369,0.07540993243461422,0.11264569091333745,0.00887573964497057,-1
000606.XSHE,-0.09065859728520012,-0.20854294988375985,-0.12393795838623452,-0.13008502686151002,-0.04164064936002426,-0.08441979683518146,-0.0580665568674409,-0.10355797607954285,-0.06109648057276403,-0.1149985236100057,-0.1106836218528069,-0.07870392801348187,-0.11943800131179064,-0.04505317769507066,0.020900888895200892,-0.06890149297700716,-0.03573611545585675,-0.045776692528659256,0.02684129511314707,-0.004653890137498731,-0.06307062726551452,-0.05063314482146215,-0.053572110065357795,0.013836087963453928,0.20927822909192456,0.2092782290919204,0.2092782290919228,4.301873655119399e-19,-0.056695205374299985,-0.05262997467687624,-0.04977583345122847,-0.0688391417276892,0.14127125113781583,0.11016533825186114,0.1164434592841001,0.09556558147631569,-0.2092782290919235,-0.2092782290919229,-0.2092782290919211,-0.20927822909192018,0.1127901278749291,0.07540993243463544,0.11264569091332077,0.0062208398133747345,-1
600654.XSHG,0.09943271417215181,0.41051884143095585,1.1119729916631285,0.34381219764678544,0.585823025482907,0.28957570791585463,0.3288242778842981,0.10203280076340482,0.2537877031028076,-1.273485483369163,-1.2420275880906138,-0.8680092001557527,0.48197011048082106,-0.6272039676594603,1.4868676526360274,-0.8530664858736697,-0.2857681983078399,-0.6699972161811862,-0.3921020825827178,3.473456187087891,0.23282213901076218,0.45326371242350083,-1.4873595382692217,-1.192506181594401,-0.3483992236382399,-0.34839922363823983,-0.3483992236382402,4.301873655119399e-19,-0.7606703871055279,-0.7651748481135574,-0.6726539303790858,-0.7038067856537421,-0.2686644003022095,-0.04522395518006332,0.16905119095487994,0.8794099509597808,0.3483992236382401,0.34839922363824016,0.3483992236382404,0.34839922363823966,-1.1947780359439308,-1.5100429557228634,-1.3442155573455017,0.005847953216374213,-1
002401.XSHE,0.38446833490057614,0.4526696422514556,-0.07407458273518933,0.17761806701251073,0.42330879155849116,-0.1588122582056625,0.4153840997311373,-0.0610242838968783,0.5087085735282467,-1.0069775658297435,-0.9584156267888277,-0.16478866510758283,0.13482176000225524,-0.056132164215284865,0.6212565384112617,-0.5742748006291877,-0.6125140476782327,-0.47838169043096895,0.05512919036388191,-0.027223027233010993,0.7336839022937403,1.010673159251453,0.12719406431426813,-0.016918774042887143,-0.5267927144818744,-0.5267927144818746,-0.5267927144818747,4.301873655119399e-19,-0.1852638395250898,-0.03739061998860747,-0.1951211742110466,1.1444503773593484,-1.0111935524775926,-1.1408403444498534,-1.3158076551250588,-0.5438924658143257,0.5267927144818746,0.5267927144818746,0.5267927144818749,0.5267927144818748,-0.9892349943685015,-0.17888615800226487,-0.4087642439562302,0.005291005291005346,-1
002235.XSHE,-0.09065859728522362,-0.2085429498838106,-0.12393795838628277,-0.13008502686155807,-0.04164064936003334,-0.08441979683519413,-0.05806655686744961,-0.10355797607957208,-0.061096480572790796,-0.11499852361003299,-0.11068362185282694,-0.07870392801350307,-0.11943800131179796,-0.045053177695050184,0.020900888895216636,-0.06890149297701298,-0.035736115455879985,-0.045776692528643415,0.02684129511318764,-0.0046538901374956415,-0.06307062726552504,-0.050633144821469474,-0.05357211006539151,0.013836087963479122,0.20927822909197485,0.2092782290919755,0.20927822909197363,4.301873655119399e-19,-0.05669520537429972,-0.052629974676898075,-0.04977583345126265,-0.06883914172777862,0.14127125113787534,0.11016533825189478,0.11644345928412436,0.09556558147627034,-0.20927822909197322,-0.20927822909197374,-0.20927822909197302,-0.20927822909197288,0.1127901278749859,0.07540993243461394,0.11264569091333626,0.005102040816326481,-1
300050.XSHE,-0.10824175382411015,-1.1718200112590638,1.3004151045931502,0.17215796580328574,-0.6269561368674282,0.013637275143432223,-1.0296710497480501,0.7001579605107288,-0.9389902029033419,0.3230990658012381,-0.07588160453755906,0.19158749263588945,-1.2037256546144026,-0.3594136478483357,-1.0699474484943874,2.287951566182563,-0.17052325102649668,-1.1131411988259479,-0.06115521368183918,-0.08774562263870764,-1.3396565275805175,-1.384795401289639,-0.17807628725716526,0.1815804153906041,1.2327777661972679,1.232777766197269,1.2327777661972679,4.301873655119399e-19,-0.8758543520611609,-0.6259698553173214,-0.5786710686945004,-0.6810006140075532,-0.06152824100737342,-0.4481046835100474,-0.21269831715313578,-0.8402357614972381,-1.2327777661972674,-1.2327777661972685,-1.232777766197269,-1.2327777661972683,-0.011465987419708706,-0.8329203267310011,-0.7145078508133752,0.004889975550122383,-1
002354.XSHE,-0.09065859728520834,-0.2085429498837844,-0.12393795838625336,-0.1300850268615237,-0.041640649360023534,-0.08441979683518523,-0.05806655686743839,-0.10355797607955512,-0.06109648057277149,-0.11499852361001851,-0.11068362185281773,-0.07870392801349173,-0.11943800131178951,-0.0450531776950561,0.02090088889521481,-0.06890149297700919,-0.03573611545587344,-0.04577669252864807,0.026841295113182444,-0.004653890137488618,-0.06307062726552183,-0.05063314482146622,-0.0535721100653703,0.01383608796346288,0.20927822909194613,0.20927822909194543,0.20927822909194502,4.301873655119399e-19,-0.05669520537429443,-0.052629974676884586,-0.04977583345124609,-0.06883914172773872,0.14127125113784966,0.11016533825188032,0.11644345928411283,0.0955655814762903,-0.20927822909194554,-0.20927822909194577,-0.20927822909194643,-0.2092782290919449,0.11279012787494483,0.07540993243462497,0.11264569091332703,0.004415011037527394,-1
002464.XSHE,-0.19556465729470174,-0.20362611921644724,0.19916955646298187,-0.539288498812103,-0.3258184089195801,0.3139398456423627,0.4891039253374377,0.4764185214799729,0.681801862552184,0.3132984684353146,0.45659528191705806,0.5919440433771874,-0.16345723298393872,-0.61446049723493,-0.16300052609229654,0.07907540126825156,0.028824567719826496,0.195224546876035,0.015882263097932586,0.005752240672725741,-0.27618009120937875,-0.42493092822466455,-0.05877618706487854,0.020338868711695057,0.2364199247158804,0.23641992471588022,0.23641992471587975,4.301873655119399e-19,-1.1241533829909651,-0.34952386921551304,-0.028762859456070926,0.29267614621101873,-0.7324087051212672,-0.266691741285566,0.0748373571883413,0.4151159860654844,-0.23641992471587864,-0.2364199247158786,-0.2364199247158806,-0.23641992471588186,-0.05172179472391905,-0.4031308288927646,-0.2164489016123699,0.0,-1
300098.XSHE,0.36215024145344626,0.5043681776174322,0.04423568606550531,0.3010030610796779,-1.2537984175041799,-0.0018226654832234836,-0.16624580555545515,0.49423176156562987,-0.019059627777205303,1.3373104845938817,1.0843228523581234,0.6531659785005697,-1.0776190263826508,0.28532396028209933,0.40228957160857676,1.732649192035623,-0.11769235897254672,0.5412595295517527,1.491135306949311,-0.29888913936327455,-1.2529171149159386,-1.2788472696649342,-0.033382350574949524,-1.427959796091683,-0.518013123701566,-0.518013123701566,-0.5180131237015666,4.301873655119399e-19,0.6613500794600826,0.21217940550765235,0.1506025036079909,0.5174621168528005,0.10305050503833162,-0.4263039170902502,-0.3902447075038443,0.18614555148240577,0.5180131237015656,0.5180131237015658,0.5180131237015654,0.5180131237015667,3.0539767885776254,2.0597965601352013,2.1094557029356413,0.0,-1
